riftbound_id,set_code,set_name,collector_number,printed_number,name,rarity,type,supertype,domain,energy,might,power,keywords,tags,rules_text,flavour_text,artist,image_url,alternate_art,signature,overnumbered,tcgplayer_id,cardmarket_id,riftcodex_id,synced_at
sfd-099-221,SFD,Spiritforged,99,099/221,Veteran Poro,Common,Unit,,Body,2,2,,,"Poro,Freljord","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/54b8aa5aa80e74e0c545d4c484353c5b9e78bdfc-744x1039.png,False,False,False,664951,,69bc5bddd308c64675ca8867,2026-06-09T19:37:42.747060+00:00
sfd-100-221,SFD,Spiritforged,100,100/221,Yordle Explorer,Common,Unit,,Body,4,4,,,"Yordle,Bandle City","When you play a card with Power cost :rb_rune_rainbow::rb_rune_rainbow: or more, draw 1.",,Caravan Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/556b20c8c605545f13a8990dca36586a287ebb29-744x1039.png,False,False,False,666463,,69bc5be0d308c64675ca88ae,2026-06-09T19:37:42.747060+00:00
sfd-101-221,SFD,Spiritforged,101,101/221,Fae Dragon,Uncommon,Unit,,Body,7,7,1,,"Fae,Dragon,Bandle City","When you play me, buff up to four friendly units. (Give each a +1 :rb_might: buff if it doesn't have one.)When you spend a buff, play a Gold gear token exhausted.",,Bubble Cat Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/76aeda6bf59acee92b512f4a0272892673cfce90-744x1039.png,False,False,False,666883,,69bc5be8d308c64675ca8940,2026-06-09T19:37:42.747060+00:00
sfd-102-221,SFD,Spiritforged,102,102/221,Hexdrinker,Uncommon,Gear,,Body,2,,,,Equipment,[Equip] :rb_rune_body: (:rb_rune_body:: Attach this to a unit you control.),,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e7fdd555cbf9ef8c4ff8bd3ba38d187842de563d-744x1039.png,False,False,False,666885,,69bc5be8d308c64675ca8941,2026-06-09T19:37:42.747060+00:00
sfd-103-221,SFD,Spiritforged,103,103/221,Jaull-Fish,Uncommon,Unit,,Body,7,6,2,,Bilgewater,[Accelerate] (You may pay :rb_energy_1::rb_rune_body: as an additional cost to have me enter ready.)I cost :rb_energy_2: less for each of your [Mighty] units. (A unit is Mighty while it has 5+ :rb_might:.),,MAR Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/56a31630910179a1fb2f2ddf3e6e5c9627bddf5e-744x1039.png,False,False,False,664956,,69bc5bddd308c64675ca886a,2026-06-09T19:37:42.747060+00:00
sfd-104-221,SFD,Spiritforged,104,104/221,Petricite Monument,Uncommon,Gear,,Body,2,,,,,"[Temporary] (Kill this at the start of its controller's Beginning Phase, before scoring.)Friendly units have [Deflect]. (Opponents must pay :rb_rune_rainbow: to choose them with a spell or ability.)",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c994dcefe24e00f8033bc31327bf7dbe4a8703d1-744x1039.png,False,False,False,666886,,69bc5be8d308c64675ca8942,2026-06-09T19:37:42.747060+00:00
sfd-105-221,SFD,Spiritforged,105,105/221,Ruin Runner,Uncommon,Unit,,Body,6,5,,,Shurima,I can't be chosen by enemy spells and abilities.,,Grafit Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/08abcf17d3356325b0c1b83a78a87be855e5a71a-744x1039.png,False,False,False,666586,,69bc5be2d308c64675ca88d5,2026-06-09T19:37:42.747060+00:00
sfd-106-221,SFD,Spiritforged,106,106/221,Show of Strength,Uncommon,Spell,,Body,2,,1,,,"[Reaction] (Play any time, even before spells and abilities resolve.)Draw 1 for each of your [Mighty] units. (A unit is Mighty while it has 5+ :rb_might:.)",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d04ac6687931018fd68368c65cc024155867cab4-744x1039.png,False,False,False,666887,,69bc5be8d308c64675ca8943,2026-06-09T19:37:42.747060+00:00
sfd-107-221,SFD,Spiritforged,107,107/221,Strike Down,Uncommon,Spell,,Body,3,,1,,,Choose an equipped friendly unit. It deals damage equal to its Might to an enemy unit. Then detach an Equipment from it.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3570810e867d132fd5a60cc3462f53f42b245ad9-744x1039.png,False,False,False,665015,,69bc5bddd308c64675ca8876,2026-06-09T19:37:42.747060+00:00
sfd-108-221,SFD,Spiritforged,108,108/221,Warmog's Armor,Uncommon,Gear,,Body,1,,,,Equipment,[Equip] :rb_rune_body: (:rb_rune_body:: Attach this to a unit you control.),,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0d680867670dd75a66a632cd6f044a7f7e39b42b-744x1039.png,False,False,False,664969,,69bc5bddd308c64675ca886e,2026-06-09T19:37:42.747060+00:00
sfd-109-221,SFD,Spiritforged,109,109/221,Akshan - Mischievous,Rare,Unit,Champion,Body,4,4,,,"Akshan,Shurima,Sentinel","[Weaponmaster]You may pay :rb_rune_body::rb_rune_body: as an additional cost to play me.When you play me, if you paid the additional cost, move an enemy gear to your base. You control it until I leave the board. If it's an Equipment, attach it to me.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f9e79f88463c1d516b9f1b053661937676e0e1f4-744x1039.png?accountingTag=RB,False,False,False,666888,,69bc5be8d308c64675ca8944,2026-06-09T19:37:42.747060+00:00
sfd-110-221,SFD,Spiritforged,110,110/221,Fiora - Peerless,Rare,Unit,Champion,Body,3,3,1,,"Fiora,Demacia","When I attack or defend one on one, double my Might this combat.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3fb80fed6fb916f47b7cebd5b31a970f1d0d562a-744x1039.png,False,False,False,666594,,69bc5be3d308c64675ca88db,2026-06-09T19:37:42.747060+00:00
sfd-110a-221,SFD,Spiritforged,110,110a/221,Fiora - Peerless (Alternate Art),Showcase,Unit,Champion,Body,3,3,1,,"Fiora,Demacia","When I attack or defend one on one, double my Might this combat.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9081906c24455218d9fef8c0faa04ecc85dc462c-744x1039.png,True,False,False,666595,,69bc5be3d308c64675ca88dc,2026-06-09T19:37:42.747060+00:00
sfd-111-221,SFD,Spiritforged,111,111/221,Here to Help,Rare,Spell,,Body,2,,1,,,"[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)[Action] (Play on your turn or in showdowns.)You may play a unit from hand to a battlefield you control, reducing its cost by :rb_energy_3:.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6daa8caf27f76f2b0bce189fb9df196129582afa-744x1039.png,False,False,False,664888,,69bc5bdbd308c64675ca8846,2026-06-09T19:37:42.747060+00:00
sfd-112-221,SFD,Spiritforged,112,112/221,Kato the Arm,Rare,Unit,,Body,4,3,1,,Noxus,"[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.)When I move to a battlefield, give another friendly unit my keywords and +:rb_might: equal to my Might this turn.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f4ea4f2f5169a3813d9eb7f0d3d2f41bdddebfc7-744x1039.png,False,False,False,664948,,69bc5bddd308c64675ca8865,2026-06-09T19:37:42.747060+00:00
sfd-113a-221,SFD,Spiritforged,113,113a/221,Lucian - Merciless (Alternate Art),Showcase,Unit,Champion,Body,3,3,,,"Lucian,Demacia,Sentinel","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)The first time I conquer each turn, ready me.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e05478b8081b3694a795ab0308b1e2c2a7748715-744x1039.png,True,False,False,664889,,69bc5bdbd308c64675ca8847,2026-06-09T19:37:42.747060+00:00
sfd-113-221,SFD,Spiritforged,113,113/221,Lucian - Merciless,Rare,Unit,Champion,Body,3,3,,,"Lucian,Demacia,Sentinel","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)The first time I conquer each turn, ready me.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bc192b6e22e7a277c53f035809c59db4548a0fd5-744x1039.png,False,False,False,663444,,69bc5bdad308c64675ca883c,2026-06-09T19:37:42.747060+00:00
sfd-114-221,SFD,Spiritforged,114,114/221,Marching Orders,Rare,Spell,,Body,3,,,,,[Action] (Play on your turn or in showdowns.)[Repeat] :rb_energy_3: (You may pay the additional cost to repeat this spell's effect.)Choose a friendly unit anywhere and an enemy unit at a battlefield. They deal damage equal to their Mights to each other.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b553f8e16e0ff1aaa57f74121e68954fbe45a07b-744x1039.png,False,False,False,666490,,69bc5be1d308c64675ca88c2,2026-06-09T19:37:42.747060+00:00
sfd-115-221,SFD,Spiritforged,115,115/221,Trinity Force,Rare,Gear,,Body,4,,,,Equipment,[Equip] :rb_rune_body: (:rb_rune_body:: Attach this to a unit you control.),,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e8b64985389e5792afc2a2fe0dc23ae7590d7709-744x1039.png,False,False,False,663430,,69bc5bd9d308c64675ca882e,2026-06-09T19:37:42.747060+00:00
sfd-116-221,SFD,Spiritforged,116,116/221,Yone - Blademaster,Rare,Unit,Champion,Body,5,5,1,,"Yone,Ionia,Demon","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)When I conquer a battlefield that was uncontrolled, deal damage equal to my Might to an enemy unit in a base.",,蛋费鸡丁,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0e8efd9af74b65170e04eed45844e6d7e2c4d70b-744x1039.png,False,False,False,664972,,69bc5bddd308c64675ca8870,2026-06-09T19:37:42.747060+00:00
sfd-117-221,SFD,Spiritforged,117,117/221,Ancient Henge,Epic,Gear,,Body,2,,1,,,:rb_exhaust:: [Reaction] — Pay any amount of Energy to [Add] that much :rb_rune_rainbow:. (Abilities that add resources can't be reacted to.),,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c7c260b77b4174a61aed6243ed90f76594102193-744x1039.png?accountingTag=RB,False,False,False,666481,,69bc5be1d308c64675ca88ba,2026-06-09T19:37:42.747060+00:00
sfd-118-221,SFD,Spiritforged,118,118/221,Boneshiver,Epic,Gear,,Body,3,,,,Equipment,[Equip] :rb_energy_1::rb_rune_body: (:rb_energy_1::rb_rune_body:: Attach this to a unit you control.),,Envar Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c3e4d8c3f3975a7429428ac90e5ebcffa1f8e5a9-744x1039.png?accountingTag=RB,False,False,False,665138,,69bc5bded308c64675ca8887,2026-06-09T19:37:42.747060+00:00
sfd-119-221,SFD,Spiritforged,119,119/221,Jax - Unrelenting,Epic,Unit,Champion,Body,4,3,1,,"Jax,Icathia","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)When you attach an Equipment to me, you may pay :rb_energy_1: to draw 1.",,Envar Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e63ab3370a6e4ce4baddfba12ab92468f6cc9541-744x1039.png,False,False,False,665011,,69bc5bddd308c64675ca8872,2026-06-09T19:37:42.747060+00:00
sfd-119a-221,SFD,Spiritforged,119,119a/221,Jax - Unrelenting (Alternate Art),Showcase,Unit,Champion,Body,4,3,1,,"Jax,Icathia","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)When you attach an Equipment to me, you may pay :rb_energy_1: to draw 1.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a5796125bdb0af8ceb60cd0c5c273c6417e0f7da-744x1039.png,True,False,False,665016,,69bc5bded308c64675ca8877,2026-06-09T19:37:42.747060+00:00
sfd-120a-221,SFD,Spiritforged,120,120a/221,Sivir - Ambitious (Alternate Art),Showcase,Unit,Champion,Body,6,7,3,,"Sivir,Shurima","[Deflect 2] (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or Ability.)When I conquer after an attack, if you assigned 5 or more excess damage to enemy units, you may deal that much to an enemy unit.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/484adbe28bafadf0ac37d7787c916013bd106793-744x1039.png,True,False,False,666480,,69bc5be1d308c64675ca88b9,2026-06-09T19:37:42.747060+00:00
sfd-120-221,SFD,Spiritforged,120,120/221,Sivir - Ambitious,Epic,Unit,Champion,Body,6,7,3,,"Sivir,Shurima","[Deflect 2] (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or Ability.)When I conquer after an attack, if you assigned 5 or more excess damage to enemy units, you may deal that much to an enemy unit.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bd3f242c9ca59cfc2d7dc5b146877c66bb310bb7-744x1039.png,False,False,False,666478,,69bc5be1d308c64675ca88b8,2026-06-09T19:37:42.747060+00:00
sfd-121-221,SFD,Spiritforged,121,121/221,Black Market Broker,Common,Unit,,Chaos,3,3,,,Zaun,"When you play a card from face down, play a Gold gear token exhausted.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f167c95cea17981f20b767ff81c180aab8a383e2-744x1039.png?accountingTag=RB,False,False,False,666819,,69bc5be5d308c64675ca8906,2026-06-09T19:37:42.747060+00:00
sfd-122-221,SFD,Spiritforged,122,122/221,Called Shot,Common,Spell,,Chaos,0,,1,,,[Action] (Play on your turn or in showdowns.)[Repeat] :rb_rune_chaos: (You may pay the additional cost to repeat this spell's effect.)Look at the top 2 cards of your Main Deck. Draw one and recycle the other.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/08b859c0e21eba5a033f480702bcdd1045f6294b-744x1039.png?accountingTag=RB,False,False,False,664961,,69bc5bddd308c64675ca886b,2026-06-09T19:37:42.747060+00:00
sfd-123-221,SFD,Spiritforged,123,123/221,Corrupt Enforcer,Common,Unit,,Chaos,3,4,1,,Piltover,"When I move to a battlefield, discard 1.When I win a combat, draw 1.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3c0a6bf40b629fa038299329c1d803fc9fc8e61e-744x1039.png?accountingTag=RB,False,False,False,666827,,69bc5be5d308c64675ca890c,2026-06-09T19:37:42.747060+00:00
sfd-124-221,SFD,Spiritforged,124,124/221,Doran's Ring,Common,Gear,,Chaos,1,,,,Equipment,[Equip] :rb_rune_chaos: (:rb_rune_chaos:: Attach this to a unit you control.),,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/054df5a11967b768430a2f763e1b5d4dbbac3b50-744x1039.png,False,False,False,664890,,69bc5bdbd308c64675ca8848,2026-06-09T19:37:42.747060+00:00
sfd-125-221,SFD,Spiritforged,125,125/221,Fae Porter,Common,Unit,,Chaos,4,4,,,"Fae,Ionia","When I move to a battlefield, you may pay :rb_rune_chaos: to move a unit you control to the same battlefield.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4d233b11d4efb2652d7ede556dd9f730903cdba9-744x1039.png,False,False,False,666829,,69bc5be5d308c64675ca890e,2026-06-09T19:37:42.747060+00:00
sfd-126-221,SFD,Spiritforged,126,126/221,Loyal Pup,Common,Unit,,Chaos,3,3,,,"Dog,Bandle City","When you defend at a battlefield, you may move me there.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2f15c4508900636e1560fa0e8832aff6b3160d0f-744x1039.png,False,False,False,665017,,69bc5bded308c64675ca8878,2026-06-09T19:37:42.747060+00:00
sfd-127-221,SFD,Spiritforged,127,127/221,Master Bingwen,Common,Unit,,Chaos,6,6,,,Ionia,"[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/52c7f0fe49f24c29cb797613444f86a810292ec2-744x1039.png,False,False,False,666831,,69bc5be5d308c64675ca8910,2026-06-09T19:37:42.747060+00:00
sfd-128-221,SFD,Spiritforged,128,128/221,Overzealous Fan,Common,Unit,,Chaos,2,2,,,Noxus,"When I defend, you may kill me to move an attacking unit to its base.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/922d7f337fbf14f0d62d43f69ca2a1e7480dd022-744x1039.png,False,False,False,663443,,69bc5bdad308c64675ca883b,2026-06-09T19:37:42.747060+00:00
sfd-129-221,SFD,Spiritforged,129,129/221,Temptation,Common,Spell,,Chaos,2,,,,,[Repeat] :rb_energy_2: (You may pay the additional cost to repeat this spell's effect.)Move an enemy unit to a location where there's a unit with the same controller.,,Polar Engine Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4d5075a540ff5e4a2daec598cb6400fbb6570673-744x1039.png,False,False,False,666833,,69bc5be6d308c64675ca8912,2026-06-09T19:37:42.747060+00:00
sfd-130-221,SFD,Spiritforged,130,130/221,Treasure Hunter,Common,Unit,,Chaos,2,1,,,Shurima,"When I move, play a Gold gear token exhausted.",,Grafit Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c4e1bf257379b4612a1c58f0480480d9b698196c-744x1039.png,False,False,False,664945,,69bc5bdcd308c64675ca8863,2026-06-09T19:37:42.747060+00:00
sfd-131-221,SFD,Spiritforged,131,131/221,Ancient Warmonger,Uncommon,Unit,,Chaos,5,4,,,"Spirit,Noxus",[Accelerate] (You may pay :rb_energy_1::rb_rune_chaos: as an additional cost to have me enter ready.)I have [Assault] equal to the number of enemy units here. (+1 :rb_might: while I'm an attacker for each instance of Assault.),,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8ba05afcfbe6901fb4bdb736d5e61656a551f668-744x1039.png?accountingTag=RB,False,False,False,666834,,69bc5be6d308c64675ca8913,2026-06-09T19:37:42.747060+00:00
sfd-132-221,SFD,Spiritforged,132,132/221,Beast Below,Uncommon,Unit,,Chaos,7,8,2,,Bilgewater,"When you play me, return another friendly unit and an enemy unit to their owners' hands.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d27a56111c68c651099d7b73b22a54a825458857-744x1039.png?accountingTag=RB,False,False,False,666836,,69bc5be6d308c64675ca8915,2026-06-09T19:37:42.747060+00:00
sfd-133-221,SFD,Spiritforged,133,133/221,Boots of Swiftness,Uncommon,Gear,,Chaos,3,,,,Equipment,[Equip] :rb_rune_chaos: (:rb_rune_chaos:: Attach this to a unit you control.),,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a8a8e977f7427227adac69b5d2db07f643d0df09-744x1039.png?accountingTag=RB,False,False,False,665019,,69bc5bded308c64675ca8879,2026-06-09T19:37:42.747060+00:00
sfd-134-221,SFD,Spiritforged,134,134/221,Cull,Uncommon,Gear,,Chaos,1,,,,Equipment,[Equip] :rb_rune_chaos: (:rb_rune_chaos:: Attach this to a unit you control.),,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/885ee56a4153b4f9fd064e9d24c9d55400e1291f-744x1039.png?accountingTag=RB,False,False,False,666837,,69bc5be6d308c64675ca8916,2026-06-09T19:37:42.747060+00:00
sfd-135-221,SFD,Spiritforged,135,135/221,Factory Recall,Uncommon,Spell,,Chaos,1,,,,,[Action] (Play on your turn or in showdowns.)Return a gear to its owner's hand.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/86bd2be6d0750e3444355bce229f83930825e968-744x1039.png,False,False,False,666838,,69bc5be6d308c64675ca8917,2026-06-09T19:37:42.747060+00:00
sfd-136-221,SFD,Spiritforged,136,136/221,Hard Bargain,Uncommon,Spell,,Chaos,2,,,,,"[Reaction] (Play any time, even before spells and abilities resolve.)[Repeat] :rb_energy_2: (You may pay the additional cost to repeat this spell's effect.)Counter a spell unless its controller pays :rb_energy_2:.",,Wild Blue Studios,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2b09887a6e0d2f109aefea62ca6744488794c233-744x1039.png,False,False,False,666501,,69bc5be2d308c64675ca88cb,2026-06-09T19:37:42.747060+00:00
sfd-137-221,SFD,Spiritforged,137,137/221,Harpoon Squad,Uncommon,Unit,,Chaos,4,4,,,"Pirate,Bilgewater","When I move from a battlefield, give me +2 :rb_might: this turn.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f50d32a202375bf09781ae578db107abe84937e0-744x1039.png,False,False,False,666840,,69bc5be6d308c64675ca8919,2026-06-09T19:37:42.747060+00:00
sfd-138-221,SFD,Spiritforged,138,138/221,Windsinger,Uncommon,Unit,,Chaos,2,1,,,Ionia,"Hidden (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)When you play me, you may return another unit at a battlefield with 3 :rb_might: or less to its owner's hand.",,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e47c9a3956f8fbb77daa5fdb2ee433dd1772f247-744x1039.png,False,False,False,665020,,69bc5bded308c64675ca887a,2026-06-09T19:37:42.747060+00:00
sfd-139-221,SFD,Spiritforged,139,139/221,Edge of Night,Rare,Gear,,Chaos,3,,,,Equipment,"[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)When you play this from face down, attach it to a unit you control (here).[Equip] :rb_rune_chaos: (:rb_rune_chaos:: Attach this to a unit you control.)",,黯荧岛Dark Glow,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b3e385162bf3566618bb58b7a866eef846beefba-744x1039.png,False,False,False,666598,,69bc5be3d308c64675ca88dd,2026-06-09T19:37:42.747060+00:00
sfd-140-221,SFD,Spiritforged,140,140/221,Fizz - Trickster,Rare,Unit,Champion,Chaos,3,3,1,,"Yordle,Fizz,Bilgewater","When you play me, you may play a spell from your trash with Energy cost no more than :rb_energy_3:, ignoring its Energy cost. Recycle that spell after you play it. (You must still pay its Power cost.)",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6d1c6615fb6ef5fb520a35b2ce76f8feee9167dc-744x1039.png,False,False,False,666489,,69bc5be1d308c64675ca88c1,2026-06-09T19:37:42.747060+00:00
sfd-141-221,SFD,Spiritforged,141,141/221,Irelia - Graceful,Rare,Unit,Champion,Chaos,4,4,1,,"Irelia,Ionia",Your spells that choose me cost :rb_energy_1: or :rb_rune_rainbow: less.,,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/03b9d73a7ef02447d7f4b67381a76616249061cc-744x1039.png,False,False,False,664891,,69bc5bdbd308c64675ca8849,2026-06-09T19:37:42.747060+00:00
sfd-141a-221,SFD,Spiritforged,141,141a/221,Irelia - Graceful (Alternate Art),Showcase,Unit,Champion,Chaos,4,4,1,,"Irelia,Ionia",Your spells that choose me cost :rb_energy_1: or :rb_rune_rainbow: less.,,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/08419c2b5b7aa7e5f63854e324d5dabe0b5997a2-744x1039.png,True,False,False,664892,,69bc5bdbd308c64675ca884a,2026-06-09T19:37:42.747060+00:00
sfd-142-221,SFD,Spiritforged,142,142/221,Jae Medarda,Rare,Unit,,Chaos,5,5,2,,Noxus,"When you choose me with a spell, draw 1.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/92eac6bb020a068d9c1668b59ecaaeab05112b3f-744x1039.png,False,False,False,666488,,69bc5be1d308c64675ca88c0,2026-06-09T19:37:42.747060+00:00
sfd-143-221,SFD,Spiritforged,143,143/221,Sivir - Mercenary,Rare,Unit,Champion,Chaos,4,4,1,,"Sivir,Shurima","[Accelerate] (You may pay :rb_energy_1::rb_rune_chaos: as an additional cost to have me enter ready.)If you've spent at least :rb_rune_rainbow::rb_rune_rainbow: this turn, I have +2 :rb_might: and [Ganking]. (I can move from battlefield to battlefield.)",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/cb07b4adc6e301fae973ab13156028390facbad2-744x1039.png,False,False,False,666600,,69bc5be3d308c64675ca88de,2026-06-09T19:37:42.747060+00:00
sfd-143a-221,SFD,Spiritforged,143,143a/221,Sivir - Mercenary (Alternate Art),Showcase,Unit,Champion,Chaos,4,4,1,,"Sivir,Shurima","[Accelerate] (You may pay :rb_energy_1::rb_rune_chaos: as an additional cost to have me enter ready.)If you've spent at least :rb_rune_rainbow::rb_rune_rainbow: this turn, I have +2 :rb_might: and [Ganking]. (I can move from battlefield to battlefield.)",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6c0eeb81da597528625d458cb4c560298b5bea50-744x1039.png,True,False,False,666601,,69bc5be3d308c64675ca88df,2026-06-09T19:37:42.747060+00:00
sfd-144-221,SFD,Spiritforged,144,144/221,Spirit Wheel,Rare,Gear,,Chaos,2,,,,,"When you choose a friendly unit, you may pay :rb_energy_1: and exhaust this to draw 1.",,Six More Vodka,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d83d994e6dc7949eb783da16f4bbdb64342a8dfb-744x1039.png,False,False,False,666822,,69bc5be5d308c64675ca8908,2026-06-09T19:37:42.747060+00:00
sfd-145-221,SFD,Spiritforged,145,145/221,Switcheroo,Rare,Spell,,Chaos,2,,2,,,[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.)[Action] (Play on your turn or in showdowns.)Swap the Might of two units at the same battlefield this turn.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a4338f495feff5eee46d5349b5fded5e35e76176-744x1039.png,False,False,False,665023,,69bc5bded308c64675ca887b,2026-06-09T19:37:42.747060+00:00
sfd-146-221,SFD,Spiritforged,146,146/221,Vex - Cheerless,Rare,Unit,Champion,Chaos,5,5,1,,"Yordle,Vex,Shadow Isles","While I'm in combat, friendly spells cost :rb_energy_1::rb_rune_rainbow: less to a minimum of :rb_energy_1:, and enemy spells cost :rb_energy_1::rb_rune_rainbow: more.",,Envar Studio,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e9025578c7b5845a1a9c9a83e045bcbe71a76e71-744x1039.png,False,False,False,665486,,69bc5bdfd308c64675ca888e,2026-06-09T19:37:42.747060+00:00
sfd-147-221,SFD,Spiritforged,147,147/221,Downwell,Epic,Spell,,Chaos,8,,2,,,Return all units and gear to their owners' hands.,,Kudos Productions,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/950eff0d07ef1e25be46fdb340fe8510c551c159-744x1039.png,False,False,False,666477,,69bc5be1d308c64675ca88b7,2026-06-09T19:37:42.747060+00:00
sfd-148a-221,SFD,Spiritforged,148,148a/221,Draven - Audacious (Alternate Art),Showcase,Unit,Champion,Chaos,6,6,1,,"Draven,Noxus","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.)The first time I win a combat each turn, you score 1 point.When I die in combat, choose an opponent. They score 1 point.",,League Splash Team,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2b2c2a20cd22c8799b211dd4d7f95c95a8be33ea-744x1039.png,True,False,False,665028,,69bc5bded308c64675ca887d,2026-06-09T19:37:42.747060+00:00
